,patent_id,inventor_id,location_id
53,9166962,9166962-2,4df8841c-41a2-4ab4-b354...
54,9977589,9977589-4,c5389bac-de96-498a-8a39...
55,9685174,9685174-2,6f1c07e2-c9b7-4e0d-a1f0...
56,8811952,8811952-8,541f6aa1-ad9c-4bd3-84db...
57,9244946,9244946-1,adf2aea2-a5ea-4b04-be81...
58,8126888,8126888-4,83cb4e57-2d6d-4bb8-8002...
59,8502789,8502789-2,b50ff1d1-ae4e-402e-aa7f...
60,8078694,8078694-3,a80b27d1-29c7-4841-8f34...
61,8984431,8984431-3,541f6aa1-ad9c-4bd3-84db...
62,7058628,7058628-1,82c8fc98-eb85-4cea-aa20...
63,8868476,8868476-1,04715b08-c0d2-48a3-947f...
64,9235598,9235598-1,97c380d9-119d-49ba-b0d5...
65,9015749,9015749-11,8215333f-eff9-4b88-b3f...
66,10091314,10091314-7,2432d162-8224-48fe-bf...
67,10037626,10037626-6,d819cf80-58a1-4e64-b1...
68,9129430,9129430-18,290559dc-02ce-422e-a0f...
69,8136045,8136045-2,071921dc-3c95-4d1e-9ea2...
70,7266568,7266568-1,c1bc1160-68f6-4a72-a93c...
71,8302014,8302014-10,a1279602-f354-4f3d-b44...
72,9232331,9232331-3,b6097f09-3982-47b8-9315...
73,9990107,9990107-7,2432d162-8224-48fe-bf63...
74,7761326,7761326-2,f50825ca-9297-490b-8096...
75,9848224,9848224-2,0e3a5743-3d72-45ef-ab5b...
76,8478687,8478687-2,78c0a8c7-dfd9-40b0-85a5...
77,6480204,6480204-3,7df67244-1c2d-42bd-aeeb...
78,7401351,7401351-3,884262d3-43db-449f-90e2...
79,10002415,10002415-4,44a43e0d-f423-4c58-8a...
80,10101814,10101814-3,29322e3b-5d78-4e32-86...
81,9348607,9348607-2,790a1f93-b417-4a90-a260...
82,7657839,7657839-3,ff8b815b-6c2e-4229-a07d...
83,9600090,9600090-2,659afb0a-04d5-416f-bea6...
84,8224022,8224022-2,a9b9ead9-7b82-4da7-b175...
85,8112511,8112511-4,6518ba14-1fe7-4de3-85b6...
86,8793336,8793336-3,7be2d276-687f-4fa2-ac67...
87,9513798,9513798-6,e0f2913c-7029-4d00-be71...
88,7876319,7876319-1,6cb6af88-092d-4a42-987a...
89,7805323,7805323-4,63fc8778-4438-4fb5-af65...
90,8805628,8805628-1,290559dc-02ce-422e-a0f4...
91,9497594,9497594-3,fd2afc45-72df-4a73-a321...
92,8706472,8706472-3,884262d3-43db-449f-90e2...
93,9268445,9268445-2,a80b27d1-29c7-4841-8f34...
94,5758180,5758180-1,533337f2-9e2e-4781-acd5...
95,9858552,9858552-1,7a98dd3e-0bda-481c-818a...
96,7840584,7840584-1,c664b39f-d1af-4e22-b7ea...
97,8457908,8457908-3,290559dc-02ce-422e-a0f4...
98,9367158,9367158-1,7df67244-1c2d-42bd-aeeb...
99,8781228,8781228-3,dfab42d2-698c-406a-9eed...
100,8983839,8983839-3,30229c85-3903-415c-9554...
101,9851829,9851829-4,541f6aa1-ad9c-4bd3-84db...
102,9318108,9318108-8,ee2eea05-fc09-46be-8a5a...
103,8965583,8965583-3,2d0ab010-5626-496e-a598...
104,10013030,10013030-6,071921dc-3c95-4d1e-9e...
105,9823269,9823269-1,78f379e4-8964-4d99-aba2...
106,9836580,9836580-2,541f6aa1-ad9c-4bd3-84db...
107,8352877,8352877-1,77bae20e-3d4e-4023-8d7e...
108,9412018,9412018-1,fbdc1101-788d-4a7d-9c28...
109,9558711,9558711-4,eb686f90-0516-49d3-9fcc...
110,9652999,9652999-1,347e0a18-82c1-4f1a-a91b...
111,9640141,9640141-3,aa9b5ea0-cddb-4e56-9179...
112,8775970,8775970-1,0ebb9074-f971-4108-b016...
113,9063605,9063605-4,a80b27d1-29c7-4841-8f34...
114,8665272,8665272-1,d0fc7fef-8370-4577-9ef3...
115,7739210,7739210-1,d819cf80-58a1-4e64-b179...
116,9176900,9176900-2,d819cf80-58a1-4e64-b179...
117,9313547,9313547-3,a80b27d1-29c7-4841-8f34...
118,9433857,9433857-1,00e8a71d-de3c-4582-8403...
119,8893033,8893033-4,290559dc-02ce-422e-a0f4...
120,9679144,9679144-3,6f3b1f3d-3127-47ff-87df...
121,9037644,9037644-1,85c0f856-c244-4688-86e1...
122,7886226,7886226-2,884262d3-43db-449f-90e2...
123,9772930,9772930-1,191ac1f3-316b-4f2a-8f6b...
124,9661505,9661505-4,ed7a3add-4f9a-4d77-b636...
125,9098138,9098138-11,541f6aa1-ad9c-4bd3-84d...
126,10007341,6241462-2,80f64611-f1d7-49f2-867...
127,7583842,7116840-2,fd2afc45-72df-4a73-a321...
128,9268615,6260148-5,e0f2913c-7029-4d00-be71...
129,9793955,4015753-1,20ad5e95-5041-4e57-8290...
130,9498886,8200600-1,15be955b-a8f6-4710-b39e...
131,8423477,5724556-4,11e4177e-4824-4f04-a57e...
132,6369819,5634012-3,541f6aa1-ad9c-4bd3-84db...
133,8574080,4020442-2,78f379e4-8964-4d99-aba2...
134,9035954,6791550-2,a1279602-f354-4f3d-b449...
135,9218154,8504936-1,017e1c4b-0444-45cd-8ae3...
136,9921644,8527763-2,35a36b24-2ac2-4a6a-9714...
137,5999168,5438529-1,731c0299-0e84-4842-8029...
138,7242387,5581670-2,c16f58ae-3e34-409f-8b13...
139,9645651,9009630-2,290559dc-02ce-422e-a0f4...
140,9013488,D453166-1,541f6aa1-ad9c-4bd3-84db...
141,9203647,6704031-4,b04c1398-770a-4b72-8206...
142,8006179,7348982-1,290559dc-02ce-422e-a0f4...
143,10033108,5257397-1,7e215c9f-f5a9-4466-895...
144,8548431,8238876-1,290559dc-02ce-422e-a0f4...
145,9671922,6708228-1,12b17a94-8083-414d-864b...
146,8073933,6111954-1,a9b9ead9-7b82-4da7-b175...
147,9756874,4824073-1,56a4bde6-3d67-496b-a899...
148,8797329,5101375-1,2d931305-2430-45e2-a093...
149,9400567,8249950-2,290559dc-02ce-422e-a0f4...
150,8713021,5129001-2,b2f2a705-a1e8-4afc-a2f2...
151,7392249,D551242-2,290559dc-02ce-422e-a0f4...
152,9507503,6714221-1,a80b27d1-29c7-4841-8f34...
153,8769567,7178720-2,f53bd70d-fb53-422e-a804...
154,8843309,7564377-2,c1caa52a-464a-47ab-a5ae...
155,8334778,6912694-3,071921dc-3c95-4d1e-9ea2...
156,9483143,9363426-3,290559dc-02ce-422e-a0f4...
157,9767100,5181017-2,ff8b815b-6c2e-4229-a07d...
158,8339378,6540366-1,b50ff1d1-ae4e-402e-aa7f...
159,8117226,7076611-4,4e7797c1-b5d1-46c9-81a0...
160,8804347,8711570-3,541f6aa1-ad9c-4bd3-84db...
161,9489096,9323407-1,94dbdfaf-dc02-4a57-95fe...
162,9552331,D395427-3,541f6aa1-ad9c-4bd3-84db...
163,9984133,9600146-8,541f6aa1-ad9c-4bd3-84db...
164,8676001,6853379-1,be9d3a6c-cc61-4e28-a8cb...
165,9836160,5594169-2,7df67244-1c2d-42bd-aeeb...
166,8490015,7318063-1,d819cf80-58a1-4e64-b179...
167,9602458,4117438-2,05ab617c-99cb-4805-ba3b...
168,8843376,7032169-2,b7545382-c48c-4bfb-ac5c...
169,8432371,5594169-2,7df67244-1c2d-42bd-aeeb...
170,9934616,7464371-1,9b586dd9-335b-4ce7-a65c...
171,9158332,7885695-3,3f0097b5-a440-4427-8bcd...
172,7409644,7409644-2,d819cf80-58a1-4e64-b179...
173,7075513,7075513-3,4164c3ec-f7f0-4c6e-879d...
174,9129219,9129219-3,78c0a8c7-dfd9-40b0-85a5...
175,6992687,5616876-1,6f3b1f3d-3127-47ff-87df...
176,8150930,D551242-2,290559dc-02ce-422e-a0f4...
177,9028315,8602857-2,48f78468-d524-4c4a-aac3...
178,9861887,D403392-3,32ea6e49-063f-4d4f-9ed9...
179,9653770,8462902-1,09ce6351-d41b-4adf-88c0...
180,7809592,7499864-2,f53bd70d-fb53-422e-a804...
181,9349218,D407071-1,784bd297-e174-4b80-ab09...
182,7752556,6253228-3,44a43e0d-f423-4c58-8ab4...
183,8311806,7912828-1,f16e1f33-6bd9-4d61-b56d...
184,9703422,9075481-1,790a1f93-b417-4a90-a260...
185,9361021,8718837-15,f93a2a38-e0f8-45c9-b10...
186,7584451,6681383-2,26489f6a-d776-41f2-b032...
187,9256670,5089585-2,4e9016de-a8e7-496b-9271...
188,9225552,6988098-1,6f3b1f3d-3127-47ff-87df...
189,8195668,8195668-5,cc2bf873-f4f9-43ea-a015...
190,9768833,5297191-1,ed7a3add-4f9a-4d77-b636...
191,9269105,8363980-1,970ca54f-fd7e-4a6e-8f0b...
192,7570813,7133563-2,fd2afc45-72df-4a73-a321...
193,9922642,8660849-4,a80b27d1-29c7-4841-8f34...
194,7499925,6973624-2,290559dc-02ce-422e-a0f4...
195,9208465,9208465-3,e89b54e4-0779-4d14-b9a0...
196,8599865,8599865-5,05bb7553-dded-42ba-821d...
197,6581203,5861883-1,ad29dc1b-237c-4a5c-a498...
198,6895083,6895083-1,0010c4ad-3f0a-4f72-b168...
199,9092600,7961174-3,83cb4e57-2d6d-4bb8-8002...
200,7917514,5535116-1,50806401-7b66-4b47-8cb2...
201,8913116,6487080-3,684da55d-9dad-45f2-ac2a...
202,8199117,7133872-6,e0f2913c-7029-4d00-be71...
203,8381088,D551242-2,290559dc-02ce-422e-a0f4...
204,8005703,7912901-4,9b586dd9-335b-4ce7-a65c...
205,9421456,7428708-1,78f379e4-8964-4d99-aba2...
206,7734930,6738744-1,d819cf80-58a1-4e64-b179...
207,9465527,8954870-4,06fe9e51-6ec0-4c85-9720...
208,9935631,5352968-2,4e5c264d-0717-45bd-bdf5...
209,9488520,5581473-3,44a43e0d-f423-4c58-8ab4...
210,9563714,9460224-3,290559dc-02ce-422e-a0f4...
211,9710632,8548497-1,6f3b1f3d-3127-47ff-87df...
212,8972295,8972295-3,04715b08-c0d2-48a3-947f...
213,9516227,D720794-7,c09053cc-39a7-4f2a-8d59...
214,8982087,5594169-2,7df67244-1c2d-42bd-aeeb...
215,7636080,5438529-1,a80b27d1-29c7-4841-8f34...
216,7061474,6611921-3,6f3b1f3d-3127-47ff-87df...
217,8441458,7649524-2,be81f7ab-cbae-43df-8b63...
218,8112275,7398209-1,290559dc-02ce-422e-a0f4...
219,9042648,8180766-2,fd2afc45-72df-4a73-a321...
220,9507925,8963891-2,4df8841c-41a2-4ab4-b354...
221,7882135,6792335-1,1179b687-deb9-4ef6-b0c5...
222,9369659,9369659-9,6eaae1f2-475f-4696-b974...
223,8165101,6525962-2,4e7797c1-b5d1-46c9-81a0...
224,9525210,8462902-1,09ce6351-d41b-4adf-88c0...
225,8688321,5631845-1,be6edcf4-6d2c-4def-b426...
226,7355508,4904939-1,cd844519-fa75-4843-b76f...
227,7403899,6044347-1,bd018c8c-84e6-4f49-a232...
228,9971456,5128783-1,071921dc-3c95-4d1e-9ea2...
229,10090606,6862351-1,d735c84a-db7f-43fc-8c7...
230,8232969,5727391-2,5e5b5aca-0565-402f-844b...
231,5717879,4987492-2,56a4bde6-3d67-496b-a899...
232,8234589,7506256-3,22b31977-37d0-4402-8994...
233,8824738,7016532-1,ba97c563-dad6-42ba-8bdf...
234,8461193,5753629-1,8422daba-abb5-4ffc-9f4f...
235,8738380,8073681-1,30229c85-3903-415c-9554...
236,8069142,8069142-8,c1bc1160-68f6-4a72-a93c...
237,9195635,8245135-6,5da57ab2-6860-4f31-8a60...
238,8793305,7139565-1,c09053cc-39a7-4f2a-8d59...
239,10132680,5698784-2,08631bca-ba74-4dae-9be...
240,9094476,5720018-4,85c0f856-c244-4688-86e1...
241,10069185,4015753-1,20ad5e95-5041-4e57-829...
242,8528091,8528091-2,4f5e4429-aac1-4314-9beb...
243,6324551,4914586-2,ff5ebd7a-2db4-4b9a-8586...
244,9195718,8874569-3,16bdf97a-aa46-4890-8b86...
245,6338074,5987440-2,08631bca-ba74-4dae-9bea...
246,8212820,7509426-9,6f3b1f3d-3127-47ff-87df...
247,9501802,D646258-4,1b0b557c-344e-4ae9-9740...
248,9886669,8341095-4,d819cf80-58a1-4e64-b179...
249,7454717,6232957-1,6f3b1f3d-3127-47ff-87df...
250,10113913,6786595-1,e3b51c28-d4e4-44a4-a98...
251,10108275,8690408-1,4f5e4429-aac1-4314-9be...
252,6405222,6405222-4,35a36b24-2ac2-4a6a-9714...
253,9602458,8204791-2,541f6aa1-ad9c-4bd3-84db...
254,9140566,5539660-2,de5b7cf2-a000-4ed1-ad73...
255,9559869,8819566-3,541f6aa1-ad9c-4bd3-84db...
256,8564544,D453166-1,541f6aa1-ad9c-4bd3-84db...
257,8935767,7298379-1,fd2afc45-72df-4a73-a321...
258,8245277,8245277-5,a98ddb67-096d-4d40-b148...
259,7861169,4441159-1,85c0f856-c244-4688-86e1...
260,9223483,8539375-5,59e03256-d65c-40cd-a356...
261,9547642,5502645-2,04715b08-c0d2-48a3-947f...
262,9529864,D563981-3,b5a55c8d-df9f-42d6-b83d...
263,7502759,6608911-2,f2aea81d-30ed-4029-adb6...
264,8352859,7669123-1,884262d3-43db-449f-90e2...
265,9866309,7006804-5,9f1e4f40-1459-4ff8-9d2e...
266,7555742,6681383-2,26489f6a-d776-41f2-b032...
267,7796872,5880372-1,b2f2a705-a1e8-4afc-a2f2...
268,10102504,7653693-2,9eff86d4-9061-4efd-a7b...
269,9134968,6088739-1,4e7797c1-b5d1-46c9-81a0...
270,8560956,5802334-1,35a36b24-2ac2-4a6a-9714...
271,10101809,4946804-2,2585523d-81e1-45a9-ac1...
272,8502799,5594169-2,7df67244-1c2d-42bd-aeeb...
273,8866818,6003040-1,77bae20e-3d4e-4023-8d7e...
274,6243093,4839853-2,d819cf80-58a1-4e64-b179...
275,6941266,6751591-3,bd018c8c-84e6-4f49-a232...
276,7096424,4441159-1,85c0f856-c244-4688-86e1...
277,7515174,5263147-1,330e2196-4b9d-4b33-a5f2...
278,9588781,7958393-2,d819cf80-58a1-4e64-b179...
279,8635248,8635248-2,a1279602-f354-4f3d-b449...
280,9396215,9396215-5,e6247da8-5dab-46ee-a7ea...
281,8781231,8301498-3,4f5e4429-aac1-4314-9beb...
282,8965754,8949848-2,ad29dc1b-237c-4a5c-a498...
283,8713539,5337407-1,c664b39f-d1af-4e22-b7ea...
284,7439683,7095180-1,56ab394c-cf02-41c2-801a...
285,9953088,8494123-1,541f6aa1-ad9c-4bd3-84db...
286,7750891,5642441-6,290559dc-02ce-422e-a0f4...
287,9864489,D551242-2,290559dc-02ce-422e-a0f4...
288,9323422,7454717-4,4347b3f9-fbca-4bce-b30b...
289,9247441,5589843-1,3bb1ef2c-bb1d-43ab-89a9...
290,10033669,7356567-1,82c5241e-1cff-4e05-ba2...
291,8255380,5333304-1,1e5001a4-57b3-41c7-b29d...
292,8135711,7143091-1,423d33fe-8365-4bdc-bde7...
293,9952718,7016055-2,77bae20e-3d4e-4023-8d7e...
294,9785630,9785630-3,541f6aa1-ad9c-4bd3-84db...
295,9520002,8385596-9,50806401-7b66-4b47-8cb2...
296,9116602,7117435-1,77bae20e-3d4e-4023-8d7e...
297,7640305,6714221-1,a80b27d1-29c7-4841-8f34...
298,6195093,5548705-2,c09053cc-39a7-4f2a-8d59...
299,6505191,5694593-1,c83e0c10-de8e-4ac4-a2ef...
300,7448019,7448019-1,0e3a5743-3d72-45ef-ab5b...
301,9746917,9495589-3,141341c5-4828-42c2-b853...
302,9454298,4705486-2,dd795a66-213f-46dc-8d60...
303,10045737,9867546-1,ee2eea05-fc09-46be-8a5...
304,7594187,6820111-2,d819cf80-58a1-4e64-b179...
305,8035624,7710391-3,78ce0f74-293e-496c-9763...
306,9323398,7989036-7,70070873-0c94-42e9-9015...
307,9429934,8340819-4,78ce0f74-293e-496c-9763...
308,9733927,8365281-3,c3d67d0d-43ee-474c-9d6c...
309,8411070,7133872-6,e0f2913c-7029-4d00-be71...
310,9658693,9600076-6,5e5b5aca-0565-402f-844b...
311,9747372,9400999-2,541f6aa1-ad9c-4bd3-84db...
312,9032333,5665738-3,c5389bac-de96-498a-8a39...
313,9734216,6665805-3,44a43e0d-f423-4c58-8ab4...
314,8330737,8330737-2,9afa0f25-903d-41f1-b589...
315,9898701,6044165-1,5153e6db-7aab-4616-8171...
316,7530028,7149977-1,290559dc-02ce-422e-a0f4...
317,10002415,7337063-2,ab652a00-c10d-4f0e-a48...
318,9268373,8498100-4,77bae20e-3d4e-4023-8d7e...
319,9740268,9740268-2,55a2157c-95fa-408a-9d3a...
320,8190730,5579001-1,c12f8dfe-f580-4457-8b49...
321,8990235,8418055-5,290559dc-02ce-422e-a0f4...
322,9232254,5436653-1,57826b84-2949-48ed-9f25...
323,6247045,6247045-3,35a36b24-2ac2-4a6a-9714...
324,8560331,8506402-1,6f4a25e2-0ad1-4240-9c45...
325,8261061,8261061-1,d5165d29-0c6f-4640-b537...
326,8335785,6085216-2,884262d3-43db-449f-90e2...
327,8991473,6870258-1,77bae20e-3d4e-4023-8d7e...
328,9620104,8341142-2,fb7abfae-99c8-45c1-84d5...
329,8185402,6721705-1,349d1e6d-1918-4c56-bada...
330,8375328,5625693-2,884262d3-43db-449f-90e2...
331,7891818,6600854-2,762fed7b-030b-497b-ab26...
332,7424154,7027648-2,290559dc-02ce-422e-a0f4...
333,9009630,7194386-4,61831c76-998d-44d7-aaac...
334,8780541,8498100-8,290559dc-02ce-422e-a0f4...
335,9378456,7643953-1,77bae20e-3d4e-4023-8d7e...
336,6247045,6247045-2,35a36b24-2ac2-4a6a-9714...
337,7653693,7653693-7,15ffb974-1e93-4fd3-9e55...
338,9098133,7949249-1,541f6aa1-ad9c-4bd3-84db...
339,9361003,9142196-4,b44d377b-5268-4f08-989f...
340,9819629,5752016-1,bd018c8c-84e6-4f49-a232...
341,8947428,7088364-1,2e70baa4-b1f6-487f-bc71...
342,9973674,9185062-1,4e7797c1-b5d1-46c9-81a0...
343,8797295,8547354-3,541f6aa1-ad9c-4bd3-84db...
344,9021260,9021260-7,541f6aa1-ad9c-4bd3-84db...
345,6439459,5825354-5,0010c4ad-3f0a-4f72-b168...
346,7752253,6144723-3,6f3b1f3d-3127-47ff-87df...
347,10051483,5257397-1,7e215c9f-f5a9-4466-895...
348,9734217,9256664-6,85c0f856-c244-4688-86e1...
349,9405366,9405366-1,cdb124a2-620b-4b5d-a92b...
350,7653610,7440933-9,b4155ad1-36f6-456f-86b3...
351,8443081,7680882-1,541f6aa1-ad9c-4bd3-84db...
352,6992702,6219034-2,85c0f856-c244-4688-86e1...
353,9785240,7496743-4,55a2157c-95fa-408a-9d3a...
354,7386526,7092895-1,17dce637-a780-4211-8efd...
355,9020305,7016532-2,e3d274bf-4589-438a-8871...
356,9223459,5424942-2,83cb4e57-2d6d-4bb8-8002...
357,9881092,9568616-2,c9038d54-55bb-4387-bbcf...
358,7062497,6912692-1,08bcbb7d-bc5f-46ec-be92...
359,7218783,7218783-2,f2dc512b-627b-4543-b043...
360,9129430,8752963-1,d819cf80-58a1-4e64-b179...
361,7162473,4839853-2,d819cf80-58a1-4e64-b179...
362,9141663,8438192-3,16be08ed-1dc5-45e9-b3ed...
363,8830668,8498100-8,290559dc-02ce-422e-a0f4...
364,9766663,9116550-4,77bae20e-3d4e-4023-8d7e...
365,7100111,6502194-2,04715b08-c0d2-48a3-947f...
366,7353177,5647027-2,14b97794-5c8e-4e45-b7ad...
367,8087583,6869023-1,a9b9ead9-7b82-4da7-b175...
368,7124302,5455909-4,48f78468-d524-4c4a-aac3...
369,7731387,7675238-4,5df933ce-2c29-47dc-8b05...
370,6327395,4118113-2,884262d3-43db-449f-90e2...
371,9898387,9658907-1,172db89d-6863-4d51-bdf2...
372,8300062,6204860-1,c16f58ae-3e34-409f-8b13...
373,10025499,9535594-12,541f6aa1-ad9c-4bd3-84...
374,6389434,5623679-6,731c0299-0e84-4842-8029...
375,6020876,6020876-2,44a43e0d-f423-4c58-8ab4...
376,10101822,10101822-2,541f6aa1-ad9c-4bd3-84...
377,6914599,6304601-1,9ba0a0a0-a250-4c48-8e0f...
378,9591339,7283804-1,a80b27d1-29c7-4841-8f34...
379,8756534,6253228-3,44a43e0d-f423-4c58-8ab4...
380,8863271,7738868-8,4df8841c-41a2-4ab4-b354...
381,6859909,5619392-2,541f6aa1-ad9c-4bd3-84db...
382,6396477,4257107-2,d819cf80-58a1-4e64-b179...
383,9047007,7219306-4,265c0f0d-8eb0-441c-bc67...
384,9774900,8065697-2,48010dc7-ef25-4d81-8199...
385,9936061,8284909-2,12b17a94-8083-414d-864b...
386,8648858,5405953-2,790a1f93-b417-4a90-a260...
387,9015257,7559016-1,85c0f856-c244-4688-86e1...
388,10133370,9485964-2,b25da496-aa42-4b2f-983...
389,9436918,7146308-2,4e7797c1-b5d1-46c9-81a0...
390,9992092,7953791-6,6518ba14-1fe7-4de3-85b6...
391,9977672,9612826-3,12c92578-faf1-4c4b-855d...
392,9959629,5230623-1,ef4a59dc-5770-4aeb-b7fb...
393,9619110,7712032-1,c2f70b4f-c314-4973-83bd...
394,7603629,7603629-3,ef00c789-9502-4bb7-a7a5...
395,9600306,6885732-4,6662430e-9e29-40f7-b35a...
396,7287054,6920607-4,290559dc-02ce-422e-a0f4...
397,8416198,7873849-1,3af1db57-f6de-4928-96e5...
398,8155582,6505160-1,4d3754b1-b4a7-45d9-86d2...
399,6775014,5598507-1,19aecd01-6c70-4300-8bf7...
400,10007341,10007341-5,1070a0cc-bcff-47cb-ba...
401,10139930,7205067-3,35a36b24-2ac2-4a6a-971...
402,9524017,5478750-1,aa586148-4f3e-4fc8-873f...
403,8814688,4841221-1,adf3b027-497a-4583-9c3f...
404,7778945,5933145-1,d819cf80-58a1-4e64-b179...
405,8248365,7068288-3,290559dc-02ce-422e-a0f4...
406,5825366,4240849-3,70e2a4c8-5bc6-498b-bd8f...
407,9555338,4841221-2,ab652a00-c10d-4f0e-a480...
408,8059105,5438529-1,a80b27d1-29c7-4841-8f34...
409,7702611,6151595-3,884262d3-43db-449f-90e2...
410,7539971,5315107-1,d819cf80-58a1-4e64-b179...
411,9970812,6987466-2,2432d162-8224-48fe-bf63...
412,9086774,6163355-1,3af1db57-f6de-4928-96e5...
413,9256089,5115480-1,4e7797c1-b5d1-46c9-81a0...
414,7603413,7603413-2,e8939533-0b94-4591-8ea5...
415,8135711,7386439-4,a80b27d1-29c7-4841-8f34...
416,8689123,D551242-2,290559dc-02ce-422e-a0f4...
417,7307619,7202851-6,4ef3d129-7a4d-46c1-aa25...
418,8751500,8587550-2,44a43e0d-f423-4c58-8ab4...
419,9436364,8814679-3,6f3b1f3d-3127-47ff-87df...
420,9119127,5297191-1,ed7a3add-4f9a-4d77-b636...
421,9823807,6369837-1,44fdd716-25af-49a7-991c...
422,7941316,5535305-1,4e7797c1-b5d1-46c9-81a0...
423,8068093,7584432-3,b377ee8a-1b18-4362-b602...
424,9293107,4936060-5,6d7086b3-359d-4865-a030...
425,7003728,7003728-1,ece083dd-2181-42f3-a21a...
426,8386929,8281233-3,290559dc-02ce-422e-a0f4...
427,9613015,7533369-1,4e7797c1-b5d1-46c9-81a0...
428,8667420,D614638-3,290559dc-02ce-422e-a0f4...
429,9174342,5187796-1,86d228d6-0f0d-4bc0-9fdb...
430,8006902,5764060-1,95d97dc3-107f-4274-80e2...
431,8255640,5739819-1,541f6aa1-ad9c-4bd3-84db...
432,8077341,4441159-1,85c0f856-c244-4688-86e1...
433,9600075,6933920-1,a80b27d1-29c7-4841-8f34...
434,9448643,D607003-2,2432d162-8224-48fe-bf63...
435,9113223,7328412-1,541f6aa1-ad9c-4bd3-84db...
436,9700806,7774155-5,78f379e4-8964-4d99-aba2...
437,9129038,7117144-2,4e7797c1-b5d1-46c9-81a0...
438,9720586,7403951-1,56a4bde6-3d67-496b-a899...
439,10019103,8471875-3,3af1db57-f6de-4928-96e...
440,6173445,6173445-2,d6cc68cb-7fb9-48cd-87f1...
441,9069418,6870978-3,a80b27d1-29c7-4841-8f34...
442,7893948,7893948-2,63c93768-82b6-4c01-9662...
443,9538493,6236365-2,fcd103cc-61c3-45c4-8faf...
444,8209637,7236154-5,541f6aa1-ad9c-4bd3-84db...
445,7688208,6777629-2,d012c130-842f-4df8-ba19...
446,6996845,6996845-2,79217875-02f1-4aa6-9a46...
447,9134968,9026948-3,290559dc-02ce-422e-a0f4...
448,8930492,5555241-2,4df8841c-41a2-4ab4-b354...
449,9185379,5623588-1,35a36b24-2ac2-4a6a-9714...
450,8451272,6755527-1,ff5ebd7a-2db4-4b9a-8586...
